fare_amount,hour,day,month,year,dayofweek,distance_km
8.5,22,4,4,2011,0,3.81672717724959
5.7,20,9,3,2010,1,1.1144594362162035
5.0,18,6,12,2012,3,0.5616412956601404
6.5,21,1,4,2014,1,1.555892599940204
6.0,16,12,5,2014,0,1.2805579328730523
4.5,15,30,9,2011,4,0.7818921362897695
6.1,13,29,9,2010,2,0.9011850972913769
8.5,19,12,9,2014,4,1.6777487044751296
4.1,13,5,4,2011,1,0.7207911797861754
11.3,20,1,10,2009,3,2.8183480376128123
8.0,0,20,6,2015,5,1.5960926817102001
12.9,4,17,12,2011,5,5.213536996533488
15.0,12,8,1,2014,2,2.9322698816122332
3.5,16,22,12,2012,5,0.9242278308405868
6.1,12,20,11,2011,6,1.7214515706998172
5.0,23,29,5,2014,3,0.8307439514462756
6.5,20,29,6,2012,4,1.8931026731900102
5.0,8,29,3,2013,4,1.0866490453222728
5.4,22,22,1,2009,3,0.9618674006283168
10.5,14,7,4,2010,2,3.9204330931349864
6.5,17,24,3,2013,6,1.121151537490494
4.5,12,30,8,2010,0,0.9444069544479031
5.3,9,24,2,2010,2,1.322551269856084
8.1,20,3,9,2009,3,2.82968845492221
5.3,22,21,3,2010,6,1.512789607769617
10.0,7,28,10,2014,1,2.7173817290879807
8.5,23,25,5,2010,1,2.854059515583665
7.5,21,7,12,2012,4,1.4062598768725187
8.9,19,17,1,2011,0,3.0809855966857276
8.1,16,27,1,2010,2,1.9506407535475807
10.5,6,21,3,2010,6,5.450827924744135
5.9,15,13,4,2009,0,1.7064816972327863
8.1,19,16,4,2009,3,3.330794906435855
6.0,7,24,9,2013,1,1.1935481232357703
5.7,0,25,8,2012,5,1.7481127788266881
12.5,11,3,11,2011,3,3.765494946287766
5.0,1,3,2,2014,0,1.133602545251986
10.5,12,25,7,2012,2,2.3115001124597985
14.5,10,9,12,2012,6,4.130318317235577
5.7,7,28,9,2009,0,1.956624192050181
11.3,18,4,12,2010,5,5.239632886700013
5.7,16,24,7,2011,6,1.078831453713831
14.5,9,20,3,2014,3,4.1068649717226045
7.0,15,13,8,2013,1,1.4639239116080467
4.9,22,28,2,2009,5,0.5422397132413006
10.0,22,3,10,2013,3,1.272006274366568
11.0,14,3,3,2013,6,2.3695979756141567
8.0,18,25,10,2013,4,1.7072086148527326
17.0,13,26,2,2013,1,4.723039237922923
6.0,14,7,11,2012,2,0.8925276965132111
4.0,1,4,1,2014,5,0.6940319483801811
9.0,17,21,7,2013,6,2.059267076929615
5.5,23,12,1,2014,6,1.0166407480235176
15.5,22,22,4,2014,1,3.177347564141078
6.9,1,22,1,2012,6,2.103222957089052
10.5,8,19,9,2013,3,3.373145893438734
3.0,23,20,9,2014,5,0.36599443617755306
10.5,0,13,4,2013,5,3.1767554961268005
4.5,23,26,9,2009,5,1.4304311039977684
5.0,11,8,3,2015,6,0.7895936135491297
8.5,13,7,8,2009,4,2.082950714729956
9.5,9,14,1,2014,1,1.72860724840975
5.0,18,8,9,2012,5,0.7907499999341121
8.1,19,5,10,2009,0,2.009513446767291
5.7,8,23,4,2012,0,1.3696665240118238
12.0,21,21,2,2014,4,3.587543551601089
5.0,11,22,6,2013,5,0.8525400838825565
8.5,15,24,2,2013,6,1.829537495377284
16.5,17,18,2,2013,0,5.294374650010155
13.3,19,15,3,2012,3,5.559000608381005
4.5,19,14,2,2012,1,1.034321274335735
5.3,21,25,3,2011,4,0.9313243432244797
7.3,6,25,8,2009,1,2.8500243820571405
6.0,10,6,2,2013,2,1.4696047786188176
10.5,22,7,9,2011,2,4.069245782994355
5.5,11,1,1,2015,3,0.8295853069163288
6.9,6,13,8,2009,3,2.1680020289302644
7.3,21,8,1,2010,4,1.8815297883072875
7.3,8,6,8,2011,5,2.990799049750355
8.9,14,27,3,2010,5,2.726527703897923
15.0,12,27,6,2014,4,1.9348061561556085
10.0,13,23,2,2013,5,2.5524912842193554
8.5,22,23,12,2010,3,2.387173961370946
16.0,0,29,5,2013,2,5.256530246547454
4.1,14,12,1,2009,0,1.1247922567664053
10.5,12,18,2,2012,5,3.568242474122925
5.0,20,10,12,2014,2,0.5980282564885975
4.9,14,15,5,2010,5,1.068855980675272
7.7,18,20,8,2010,4,1.3994726843048446
5.0,5,24,2,2015,1,1.3747064297533957
5.7,18,15,11,2010,0,1.3494124733500141
5.7,19,10,12,2009,3,0.7836257229777414
10.5,16,16,4,2013,1,2.0263258495430043
5.7,1,31,10,2011,0,1.3552193865337823
10.0,11,14,4,2014,0,2.4085289804657513
12.5,23,11,1,2011,1,4.965454469787762
9.5,18,30,7,2014,2,1.1935259222114538
6.5,12,22,2,2014,5,2.0342214131687264
3.3,11,13,12,2010,0,0.38203108815619774
9.0,13,11,3,2014,1,1.3949572720142256
6.9,9,8,10,2011,5,2.955901144979039
11.5,22,26,12,2013,3,2.3832009379160852
13.0,8,14,2,2013,3,3.2965514039052413
15.5,16,13,9,2012,3,4.3364505844839805
10.1,11,20,9,2009,6,4.23282417452284
3.7,3,13,5,2011,4,0.8667669435413412
5.7,20,7,2,2012,1,1.9507446037027292
4.1,12,9,3,2011,2,0.9498938622767328
4.9,13,23,1,2010,5,0.9999123203530662
6.1,17,6,9,2011,1,0.4712322105998473
6.5,13,6,3,2012,1,1.0483009775828571
9.7,19,1,2,2009,6,3.3074674335338625
7.7,14,3,10,2009,5,1.5918192545236132
6.5,8,30,6,2014,0,1.5158355149554619
5.7,0,14,4,2010,2,1.574905324709372
4.9,16,19,5,2012,5,1.0500406460002056
16.1,18,26,6,2010,5,2.7107757602295126
11.0,18,14,12,2013,5,2.5961039027055186
7.3,6,23,8,2010,0,1.4171482427465498
8.1,12,24,6,2012,6,2.137675239241368
6.1,0,23,4,2010,4,1.7057868172038304
5.7,17,9,1,2012,0,2.085947388833725
12.1,23,4,8,2012,5,3.8063944126292677
16.5,17,28,12,2012,4,5.702828129377894
4.1,8,20,8,2009,3,0.8297801576821262
8.1,15,7,2,2012,1,1.6448838458377324
10.5,22,3,1,2014,4,2.822897967818855
6.0,15,30,5,2015,5,1.3909351087189554
8.0,17,31,5,2014,5,2.027674406607897
10.5,22,31,7,2011,6,3.387768282483369
5.3,10,1,12,2009,1,0.7794860227680923
13.0,8,7,3,2015,5,4.255212084921173
6.5,21,31,7,2013,2,2.2027242746534346
4.9,19,30,12,2011,4,0.8269305588205025
12.0,17,12,3,2015,3,1.670045205839181
6.5,8,3,5,2013,4,1.8865920024922407
9.7,14,16,4,2009,3,3.162653091907839
6.5,16,28,9,2010,1,1.0330078848653332
4.5,23,12,3,2009,3,1.2302416072242692
12.1,14,20,7,2009,0,4.745851322966848
5.7,6,11,2,2010,3,1.670862136768446
10.5,17,16,12,2009,2,2.0603723361502286
8.5,5,9,1,2014,3,2.8461642463793284
10.5,13,2,5,2015,5,2.7496791863089807
4.5,14,6,11,2010,5,0.7320331518510023
8.5,5,7,7,2012,5,2.034314656417927
6.1,21,24,6,2012,6,1.6956064564885336
8.0,0,28,9,2013,5,1.3137552688694747
11.7,13,8,6,2012,4,3.494169371774464
5.5,17,1,2,2014,5,0.8434345219401642
10.9,18,6,8,2011,5,3.653239029571774
9.5,9,8,5,2013,2,0.3116052394413501
7.3,14,28,9,2010,1,1.904457076281202
9.0,10,20,11,2014,3,2.3433559648213365
12.5,20,11,8,2013,6,3.9723522708075367
5.5,19,15,6,2015,0,1.0422843153795822
15.5,12,21,9,2013,5,2.6826578150881732
6.5,22,11,11,2009,2,1.5553936531240016
7.7,17,4,1,2012,2,1.8486698320789792
15.0,17,23,12,2012,6,4.641827880306436
4.9,19,31,3,2010,2,1.3321654843954085
4.9,20,7,2,2012,1,0.8768931336795805
10.1,16,30,8,2012,3,4.198845250033355
17.5,20,30,10,2014,3,4.912714902633465
6.0,10,24,1,2015,5,1.112932296312032
10.5,11,8,5,2015,4,2.6665907415307384
4.0,12,6,2,2013,2,0.5155500685129804
9.3,17,3,8,2012,4,1.2717929165813637
9.7,22,5,4,2012,3,3.132227910020957
10.9,7,27,5,2010,3,5.5146114850894605
4.9,23,22,4,2012,6,0.9138730210924776
8.1,10,31,7,2011,6,2.787850436273461
14.5,19,11,6,2015,3,3.899006726696775
6.0,13,3,10,2012,2,0.7870393780304215
13.3,21,10,7,2010,5,3.3816943947417033
14.0,12,10,1,2013,3,3.980732455767727
9.0,19,30,5,2013,3,2.298202791144734
4.0,6,7,4,2014,0,0.9227745758817728
7.0,9,3,5,2014,5,1.6497387813299251
9.5,10,22,2,2015,6,1.4274289219383336
11.7,21,3,5,2012,3,4.778728641578067
8.7,17,2,4,2009,3,2.224010492333056
6.9,10,11,8,2011,3,1.4977968669160113
12.6,23,21,3,2009,5,3.240091445207694
6.9,7,24,8,2011,2,2.001828414133243
6.5,18,14,4,2015,1,2.0055831263801136
8.9,20,27,11,2011,6,3.111993142210383
11.7,19,23,6,2012,5,3.0752969232006357
3.3,9,18,6,2012,0,0.5605815841852275
10.1,2,20,7,2012,4,4.3129881692977445
6.0,19,30,6,2014,0,0.956824111736764
6.1,10,10,12,2010,4,0.6686663542682871
2.9,0,15,11,2009,6,0.5377445175839688
6.5,2,28,4,2013,6,1.351450624177619
7.5,19,24,3,2015,1,1.2386561072090458
5.3,7,22,11,2010,0,1.774888225049381
9.5,13,3,8,2014,6,2.0479448402850653
5.5,12,8,4,2014,1,1.2622496805721635
3.7,9,18,11,2010,3,0.5031963976833689
6.5,18,23,1,2013,2,1.0368816399020413
9.0,16,3,6,2014,1,1.9232359667532872
5.7,19,3,10,2011,0,1.198201326748477
10.0,17,22,12,2012,5,3.7533643512955774
6.5,3,26,6,2014,3,1.7153766246287463
11.7,5,30,5,2011,0,2.7267305831345166
5.7,13,28,4,2012,5,1.5036471693585538
4.1,5,13,3,2010,5,1.0885377404292533
8.5,19,15,5,2012,1,1.930977341502981
6.5,0,24,5,2012,3,2.180009290422207
4.1,18,10,9,2010,4,1.4175589118622738
7.3,19,29,3,2010,0,2.438942179977335
5.0,11,9,12,2014,1,0.9388764340373105
5.5,23,20,10,2012,5,1.3132999911001673
11.5,4,13,9,2013,4,4.529962504605607
8.1,19,13,10,2010,2,2.7813608415301037
6.1,11,23,4,2011,5,1.730183305468464
12.1,21,13,11,2010,5,4.1629077943170385
8.5,14,12,5,2013,6,1.7539078810796014
7.7,16,17,2,2010,2,2.6847410875576396
12.5,22,14,12,2010,1,5.500925837276443
7.3,18,5,1,2010,1,1.7760522725692103
9.3,22,3,3,2009,1,3.7626162406928976
13.5,16,23,3,2013,5,3.4999590830813996
8.5,13,28,4,2010,2,1.7497467832262676
13.5,12,2,5,2013,3,3.6696813971321522
5.0,19,8,12,2014,0,1.1452916201217767
9.7,9,28,11,2011,0,2.5126201360954186
3.3,14,27,8,2009,3,0.5653847888607956
11.7,22,23,11,2010,1,5.103732680887795
10.5,18,21,4,2015,1,2.051078809066407
9.5,9,16,6,2014,0,2.1863616232212664
11.5,10,22,12,2013,6,3.4313861347072394
12.5,5,27,2,2011,6,4.264526050745044
11.7,12,17,4,2009,4,3.4203385368746675
10.0,22,13,3,2013,2,2.3508882033174756
6.5,22,16,5,2014,4,1.3027458703187191
10.5,11,25,4,2009,5,2.894041225987237
8.9,23,23,4,2010,4,2.702290615641573
11.0,16,18,11,2012,6,2.432888832350958
11.3,18,26,5,2012,5,4.6259995870794555
7.3,21,4,8,2012,5,1.056204874119323
10.1,10,2,5,2011,0,1.0272715002199262
11.3,23,3,12,2010,4,4.664594189670734
4.9,22,18,5,2010,1,0.7838395777648506
6.5,0,13,3,2013,2,2.397330717105055
7.0,21,28,3,2015,5,1.961450934398013
8.1,20,21,4,2012,5,2.748636177924694
7.3,8,7,4,2009,1,1.9043290555716996
5.0,10,8,8,2013,3,0.5468042094591141
8.9,18,19,5,2012,5,2.1900491696691926
4.1,16,1,8,2011,0,0.9483764392743514
8.1,19,20,2,2009,4,1.5120013083845227
7.3,11,7,2,2009,5,2.0324276395261913
3.5,16,18,4,2015,5,0.33296206372781495
4.1,11,3,2,2010,2,0.8392583269879133
12.0,0,1,1,2014,2,1.586514660425336
5.0,18,8,12,2014,0,0.981677194175686
7.7,7,6,10,2011,3,3.2416069156444167
5.7,18,28,10,2011,4,1.2129560832269657
6.5,14,18,7,2010,6,3.1734835374990613
11.3,12,13,12,2009,6,5.276237817244347
7.3,22,14,1,2009,2,2.88723005066432
6.5,16,5,2,2010,4,1.0104580110854426
10.0,15,18,8,2013,6,3.5003651517022147
6.0,23,10,1,2015,5,1.0005145477647703
5.7,8,21,7,2011,3,1.502488312152988
7.5,10,18,10,2013,4,0.8908389312045385
10.5,14,10,10,2012,2,2.617128430479483
6.5,15,12,5,2010,2,1.5034572245712394
8.9,20,23,12,2011,4,1.318294306439018
5.3,14,20,2,2009,4,1.0016360731901721
5.7,3,8,9,2011,3,1.5375277110949859
6.5,16,15,12,2010,2,2.4596853522970297
6.9,8,4,10,2011,1,1.580441356848935
8.9,23,4,11,2011,4,1.801282221597851
11.5,7,25,11,2013,0,2.349385243444949
5.7,20,17,8,2009,0,1.1557343516747083
11.5,20,14,12,2013,5,3.0282086033028053
6.5,13,19,7,2013,4,1.123427601873676
7.5,9,30,5,2013,3,1.7073713889393907
9.3,19,20,3,2011,6,2.5255788218676907
15.7,20,24,10,2009,5,3.442069509987903
8.9,19,17,11,2010,2,2.973313858923281
8.9,15,10,11,2009,1,3.1358172024948305
8.5,12,24,1,2011,0,1.6688027132997127
10.5,8,26,4,2010,0,5.639159174998019
5.0,8,20,3,2014,3,0.6595586227337102
5.7,9,6,8,2012,0,1.2509917194656535
8.1,13,19,5,2009,1,1.929856397587584
4.0,22,10,2,2014,0,0.6915590057307568
7.3,13,18,8,2009,1,1.9546674426990436
7.0,6,2,10,2014,3,1.7978959030573638
3.3,20,31,8,2012,4,0.44706734120988073
7.5,15,29,3,2015,6,2.091196167659127
15.3,21,17,3,2012,5,5.516976347364371
4.9,21,1,5,2009,4,1.1723638718603486
6.9,14,4,4,2011,0,2.349587134505197
6.0,21,12,5,2015,1,1.13538830550865
5.7,14,23,10,2009,4,1.333852048662024
5.5,23,5,1,2013,5,1.4605299650755756
12.0,11,21,3,2014,4,3.4198534330166193
10.5,17,22,2,2011,1,4.35369163523644
4.1,19,8,12,2009,1,0.9360299866901097
6.5,14,8,2,2014,5,1.666684785008617
5.0,18,22,4,2015,2,0.8966555228067609
5.7,2,26,9,2010,6,1.4245492067402268
7.7,20,4,8,2009,1,2.556518652102838
8.5,10,16,3,2010,1,2.4348817951421053
10.1,11,29,4,2012,6,3.089684230860152
14.0,22,29,5,2014,3,4.092062928486899
13.0,23,14,2,2009,5,3.769289484835177
5.3,2,14,5,2011,5,1.5010291328943401
6.5,9,15,10,2014,2,1.3593405279156283
6.9,20,17,8,2010,1,1.997944760826834
7.5,19,22,9,2013,6,1.9991116232932626
10.0,11,22,7,2013,0,3.0082812080441292
4.5,13,4,1,2012,2,0.6285214830233526
8.1,13,31,8,2011,2,1.818811937273824
10.0,14,14,1,2014,1,2.106557876623051
5.3,10,4,3,2011,4,1.1690179045467561
10.0,19,2,4,2015,3,2.0928018213230954
5.5,15,1,3,2014,5,1.3330670267399933
7.0,8,23,7,2014,2,1.5791804185725329
14.5,22,7,5,2014,2,5.596285352463745
5.5,12,7,3,2015,5,0.9391471832578172
7.3,17,24,5,2012,3,2.834686796910661
8.0,21,6,12,2012,3,2.6709110802643603
6.5,17,4,12,2014,3,1.09582326908356
10.0,19,2,10,2012,1,1.4437965068411969
8.5,12,5,8,2009,2,1.5647117437602676
5.7,17,19,12,2010,6,1.7033264932886227
6.1,19,6,5,2010,3,1.6229123481662506
9.5,0,6,11,2012,1,3.2288716239314645
8.0,19,5,6,2014,3,1.6331431876587226
7.5,19,19,9,2013,3,3.3087026493540086
12.9,21,12,5,2010,2,5.2846322959886445
5.5,20,4,11,2013,0,1.2208298439279053
16.9,17,9,7,2012,0,4.165637014341378
11.7,8,4,4,2011,0,2.9409269803261173
6.1,13,21,6,2011,1,1.114755114270949
5.3,1,6,12,2009,6,1.7194566574773864
4.1,19,7,2,2009,5,0.705601356239452
13.5,15,12,10,2013,5,3.4815253934961956
8.5,11,27,4,2011,2,1.7307794218542574
8.0,18,12,8,2014,1,2.2466777326812606
11.5,11,2,10,2012,1,2.1021873705442173
6.9,7,24,9,2009,3,1.7442475043213261
8.0,9,1,9,2014,0,2.6866058111087217
7.3,14,10,3,2010,2,2.084971041904447
6.9,16,8,10,2010,4,1.3911677659507782
6.0,0,28,9,2012,4,0.8249095246342718
9.3,22,31,5,2012,3,3.446933502436871
6.0,1,3,11,2012,5,1.7146900182218412
4.1,19,9,8,2012,3,0.5256204195933668
4.5,9,29,12,2012,5,0.6072852577852617
3.3,21,11,4,2012,2,0.44885744494405844
14.5,1,1,10,2011,5,3.4106850251038634
4.5,16,5,8,2010,3,1.7229730958359917
11.3,11,14,5,2012,0,1.388346436037713
9.5,2,8,6,2013,5,3.8379490731531076
11.0,8,6,9,2013,4,1.6334063091451356
5.8,22,9,4,2009,3,1.0641989181571492
8.5,7,24,10,2014,4,2.194989281450776
14.0,14,24,6,2015,2,2.9342155328034454
14.0,11,5,12,2012,2,1.6754520936549813
6.5,11,26,1,2010,1,1.562930245680722
6.1,19,22,3,2012,3,1.463945193394055
8.0,20,16,4,2015,3,1.373128315886806
4.5,1,10,9,2011,5,0.775675608085015
5.3,8,21,7,2011,3,1.6083335609282505
5.7,22,20,1,2010,2,1.3346084739825173
7.7,18,20,1,2012,4,2.220960674049842
9.7,5,22,3,2010,0,3.8201439210985746
6.9,11,16,12,2009,2,1.9205813415296829
7.0,19,4,10,2013,4,1.9098304417326522
6.5,11,5,6,2010,5,1.8112547276993252
4.5,13,12,2,2012,6,0.581414186982514
9.3,20,31,3,2012,5,3.3721576236783073
4.5,23,1,12,2010,2,1.2216369120866875
6.1,4,20,3,2012,1,1.3725909833164502
10.5,11,8,11,2011,1,2.7468318581268583
13.0,19,29,10,2014,2,4.491443219077726
7.7,12,16,1,2011,6,1.7365933572376715
6.5,23,18,11,2009,2,1.4289168351257482
6.9,12,9,10,2011,6,2.9021895105329385
9.3,14,27,4,2011,2,1.5672438256356722
4.5,17,26,11,2012,0,0.6325249831727521
12.0,23,25,6,2015,3,3.6188365749804143
4.9,16,9,5,2012,2,0.7880513350533886
10.5,22,16,10,2012,1,3.8927370095455496
15.0,1,6,10,2014,0,4.6286266031782155
11.7,20,2,5,2012,2,3.1943155350077057
13.0,6,3,6,2014,1,4.121212712057126
14.0,5,2,11,2014,6,4.768726563591811
5.5,0,10,10,2013,3,1.2357667493154512
9.0,19,17,10,2013,3,2.286549287569569
7.7,10,22,8,2010,6,2.1689448333567167
7.5,2,13,1,2013,6,2.181606600253141
2.5,17,16,5,2014,4,1.5301932025990512
10.0,12,15,10,2013,1,3.3427593060153824
7.3,21,15,10,2011,5,1.8410214422422952
6.0,7,4,3,2013,0,1.792565389649067
6.0,11,15,3,2014,5,1.1962692447307208
6.5,9,17,9,2011,5,2.6360925965151396
6.5,12,28,4,2015,1,1.831401851204992
6.1,22,21,7,2012,5,1.4779996573805316
5.5,15,25,12,2013,2,1.232896462774694
9.0,8,21,11,2012,2,2.2645638452303736
7.0,11,12,5,2015,1,0.8701359159666143
7.7,17,29,12,2011,3,1.405706493531272
8.0,19,17,3,2015,1,1.2763978701941723
6.0,19,13,3,2013,2,1.7236097985579701
9.3,14,1,3,2011,1,2.859610623367987
11.3,18,2,4,2012,0,4.089491419283021
6.5,10,16,4,2015,3,1.077356405270547
7.7,9,8,10,2010,4,2.138582278852867
5.0,19,7,6,2013,4,0.6193073273588747
5.3,7,21,1,2011,4,2.34634414532667
9.5,8,1,9,2013,6,2.311170034841985
13.5,13,7,8,2014,3,3.4380520311824325
4.9,18,16,2,2012,3,0.7972126203355364
8.1,2,16,1,2011,6,2.106509679632501
8.1,13,15,10,2009,3,2.39006986944036
6.1,10,30,4,2010,4,0.8930658851265263
5.7,8,12,1,2012,3,0.9925955795171764
4.1,12,10,8,2011,2,0.7992414044365582
5.7,16,25,2,2012,5,1.2039590182537532
5.0,20,14,10,2013,0,1.4534504480799608
10.0,7,9,4,2015,3,4.403271699238705
5.7,17,10,6,2010,3,1.8149942564764168
13.5,0,9,11,2014,6,2.688199956569062
10.1,6,18,3,2011,4,5.465051500814672
7.7,13,16,5,2012,2,1.199142146371247
8.5,1,12,8,2014,1,2.6776957496381364
6.5,15,9,12,2010,3,1.449838202309579
9.5,10,30,8,2014,5,3.3408401728069483
6.0,0,27,10,2014,0,1.289704038609583
8.5,13,23,5,2013,3,1.6357040306400619
9.7,20,3,1,2012,1,2.949934514894424
10.1,21,3,1,2010,6,3.0858564830422117
10.0,10,9,9,2014,1,1.7478458733082542
6.9,16,6,7,2012,4,1.2555150140529876
8.9,15,9,6,2012,5,2.9227062757063083
7.5,7,13,10,2012,5,2.3756094288463214
5.7,2,24,7,2011,6,1.3532246171333786
8.1,22,2,3,2011,2,2.628211713859454
11.7,21,28,7,2009,1,3.4148289691741027
3.0,22,20,8,2013,1,0.3602871915260754
4.5,20,9,3,2015,0,1.1731396298679468
6.0,10,2,2,2014,6,2.3277301866349283
10.0,13,18,6,2013,1,2.6242525064929048
5.3,21,25,4,2012,2,1.2404158526034947
13.0,15,16,8,2014,5,3.786919360948772
6.5,17,2,4,2010,4,2.4616848733651344
6.5,18,4,4,2015,5,2.0430351624676297
5.7,22,15,9,2011,3,1.657721288015505
4.5,17,9,7,2010,4,0.4757774964207764
16.5,15,12,4,2014,5,5.6794537727657675
6.1,2,17,6,2011,4,1.5733530733634122
3.7,11,16,5,2012,2,0.7112926120562071
11.1,19,20,2,2009,4,2.2342026248656075
4.5,16,19,9,2009,5,1.4200663300214427
4.5,19,10,6,2014,1,1.0792834939125462
6.5,19,25,5,2014,6,1.2954275777089885
8.5,8,3,4,2014,3,1.9763427147780057
6.1,16,15,4,2011,4,1.0222531514765503
8.5,9,3,11,2010,2,2.4106941455899435
7.5,20,24,3,2014,0,1.9712810939521952
13.0,10,7,5,2014,2,3.309336557395021
8.5,5,6,7,2010,1,3.022351038018812
7.0,16,24,12,2014,2,0.7629694176819865
13.7,4,5,1,2011,2,1.9934534866114775
6.9,20,15,2,2010,0,1.5668461639406563
11.3,10,22,6,2009,0,4.075662737293256
12.5,23,9,11,2013,5,2.8775673223842477
5.5,11,14,3,2014,4,0.8025555573830087
11.7,21,25,11,2009,2,3.9752098399346747
3.7,23,3,5,2011,1,0.9600683310903296
7.7,20,10,3,2010,2,0.9051587777432343
5.7,6,4,4,2009,5,1.198886745704485
14.5,19,14,2,2010,6,5.082986209551398
11.0,19,8,9,2013,6,2.701449583060265
5.3,0,24,12,2009,3,0.3441628219900224
5.7,7,25,1,2011,1,1.0509673225026237
6.0,18,15,12,2012,5,1.0886224381618874
5.7,0,22,7,2011,4,2.234885253672965
6.9,18,16,11,2011,2,0.6851436446349982
7.5,9,15,1,2013,1,2.5134938170885026
6.9,17,8,11,2009,6,2.637863252771335
13.5,23,7,10,2014,1,4.329194441605518
11.5,12,20,6,2015,5,1.5802762025630974
7.0,22,22,3,2009,6,2.127213877328762
3.7,13,14,6,2012,3,0.8625004123324798
6.5,9,7,1,2014,1,1.4175900503704086
8.5,20,31,7,2010,5,3.5801204969355815
5.3,19,7,12,2009,0,1.2506285426875257
8.9,22,30,7,2011,5,3.382179504495466
8.0,18,2,2,2013,5,2.2806344959774645
5.0,18,12,12,2012,2,1.1746574099178357
4.1,3,16,5,2010,6,0.8707722205769667
8.1,11,19,5,2009,1,2.2722762356928374
6.1,18,25,9,2009,4,0.7730251105268543
7.7,6,10,5,2011,1,3.4892753730675348
11.7,10,11,12,2009,4,4.0190317856984334
14.1,21,23,3,2011,2,3.4501947284170043
10.5,12,23,2,2011,2,2.7725075365081726
5.3,22,12,4,2011,1,1.3872790528206287
8.1,9,7,7,2010,2,2.9569149833921746
13.7,3,13,4,2011,2,5.162528981345671
5.0,21,8,3,2013,4,0.8546498920103005
4.0,22,8,9,2014,0,0.7242446604824445
12.0,8,30,11,2012,4,3.2219607278760534
11.0,21,13,4,2009,0,3.4065347832744637
10.5,22,11,2,2011,4,2.837885078255911
10.2,22,11,2,2009,2,3.3652267530498783
13.3,11,13,2,2012,0,4.018571687798068
6.5,7,17,11,2010,2,1.6967138301871922
12.0,15,12,7,2014,5,2.45764900579311
10.1,0,14,4,2009,1,2.8798982778960065
6.5,17,17,8,2012,4,1.4744527817211646
5.0,18,16,1,2014,3,1.1567314902713541
7.3,23,24,11,2011,3,3.423337556582778
10.1,19,13,4,2011,2,2.257098224910361
5.7,22,23,1,2010,5,1.342069259751106
8.5,3,9,8,2009,6,5.412433914054351
3.7,14,13,3,2010,5,0.7029397637529318
7.3,10,1,11,2009,6,3.0879543909707037
4.5,7,13,3,2015,4,0.6262247878507224
3.7,11,16,2,2011,2,0.3958984744136421
9.5,19,4,10,2013,4,1.5383375365832106
5.3,9,4,2,2011,4,0.8503475384029205
7.3,21,16,4,2011,5,1.6257218519170133
6.9,20,1,11,2009,6,2.910362825142147
12.5,22,21,10,2013,0,3.5853820528474505
10.1,1,8,4,2012,6,3.967666637283411
4.1,6,30,4,2010,4,0.7456450218280262
5.0,0,15,11,2012,3,0.9728840617745842
6.5,19,3,1,2015,5,2.0067450726743417
5.5,13,22,3,2015,6,1.5324074314227096
9.7,12,20,1,2009,1,3.328357817904426
6.5,9,29,1,2009,3,1.4308851580179833
9.5,13,23,1,2013,2,1.4260000607914356
8.5,22,2,11,2013,5,1.8720686578425938
10.1,15,27,2,2009,4,2.8008312056834095
15.0,6,27,5,2015,2,5.070289165835221
7.3,18,11,7,2010,6,2.136994388749916
7.0,0,16,11,2013,5,1.9661475881435748
9.5,15,26,12,2012,2,2.7853665818425126
4.1,13,25,1,2009,6,1.1056385859936944
10.5,11,11,5,2010,1,3.2958232531340275
7.3,15,9,8,2009,6,2.375348640669656
4.9,8,10,12,2010,4,0.8791190295804717
9.7,8,13,9,2010,0,1.2232089970265576
5.7,8,23,7,2009,3,1.2241350330678507
6.0,20,18,7,2014,4,1.030291426545333
12.9,13,9,7,2009,3,5.241547401852108
7.3,14,27,5,2009,2,1.8228051039610873
11.0,13,23,12,2012,6,3.572851393291686
12.1,19,18,9,2010,5,2.8705022281938595
8.0,2,16,11,2014,6,2.0159050272962524
6.1,18,20,12,2011,1,1.6281291084632454
4.9,18,11,12,2009,4,0.912686900161554
6.0,6,4,5,2015,0,1.2607412401410785
3.5,15,24,7,2013,2,0.3381778817847718
6.5,6,26,10,2013,5,1.5680549722977268
8.5,20,22,10,2013,1,1.700140688275406
9.5,16,1,3,2013,4,2.526850907029104
7.7,10,15,2,2009,6,4.135569858991752
6.0,23,3,4,2015,4,0.934953567638391
7.7,18,30,8,2011,1,3.000111186142196
12.1,10,9,8,2012,3,4.517834965674673
12.9,7,8,10,2010,4,4.104830631252103
6.0,13,14,6,2014,5,1.6108653435088855
3.7,7,1,3,2012,3,0.9232543161451526
6.0,8,13,2,2013,2,1.2140614327636923
4.9,22,7,11,2011,0,1.1192479119584067
4.5,21,15,1,2011,5,1.0033652000601248
