,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
49678050,31:34.0,6.5,2014-01-07 20:31:34 UTC,-73.953325,40.782649,-73.952273,40.771356,2
7866124,53:00.0,8.9,2012-07-31 06:53:00 UTC,-73.956298,40.778753,-73.983028,40.76811,1
25841091,36:51.0,24.1,2011-12-31 12:36:51 UTC,-73.9798,40.7863,-73.8709,40.7743,0
40942648,10:00.0,8.5,2014-01-09 20:10:00 UTC,-73.968468,40.754597,-73.988727,40.738067,2
50184757,30:00.0,6.5,2009-06-03 21:30:00 UTC,-73.981462,40.744433,-73.999085,40.72921,5
12626185,47:00.0,24,2013-07-17 13:47:00 UTC,-73.993182,40.751097,-73.992987,40.714507,1
34010085,20:41.0,5,2012-12-23 02:20:41 UTC,-74.008396,40.725888,-74.008282,40.717973,2
36206335,25:00.0,7.3,2009-02-12 21:25:00 UTC,-73.972257,40.757365,-73.991162,40.750473,2
46763648,47:23.0,9.5,2013-10-29 09:47:23 UTC,-74.0077,40.715443,-74.00751,40.741546,1
19940840,29:50.0,10.5,2010-04-18 15:29:50 UTC,-73.956733,40.77086,-73.973244,40.743862,2
1773860,46:37.0,16.9,2011-03-25 21:46:37 UTC,-73.978446,40.783051,-73.993784,40.721305,2
48141112,50:38.0,9,2015-05-24 23:50:38 UTC,-73.95722961,40.80171967,-73.94920349,40.8229866,1
28313842,40:40.0,6.5,2010-03-23 22:40:40 UTC,-73.981393,40.761837,-74.002885,40.760406,1
16649481,55:00.0,6.5,2014-09-06 02:55:00 UTC,-73.94849,40.71124,-73.95998,40.71831,1
49855203,06:16.0,9,2014-04-23 12:06:16 UTC,-73.99307,40.752447,-73.986713,40.752474,1
46102736,26:34.0,14.1,2011-07-15 02:26:34 UTC,-73.998742,40.744806,-73.952714,40.742497,1
1116309,13:00.0,5.5,2014-08-06 20:13:00 UTC,-73.99155,40.765182,-73.985637,40.760582,1
48860269,48:00.0,4.1,2009-09-24 19:48:00 UTC,-73.993653,40.730467,-73.993653,40.730467,1
26237282,12:48.0,6.1,2010-01-26 13:12:48 UTC,-73.991365,40.747596,-73.989955,40.738604,1
40077219,15:35.0,17.5,2013-11-06 08:15:35 UTC,-73.983967,40.725487,-73.976913,40.702612,1
10106304,23:57.0,5.7,2011-07-18 13:23:57 UTC,-73.969365,40.764513,-73.964486,40.76077,1
48434607,34:11.0,4.1,2009-01-08 12:34:11 UTC,-73.96557,40.80054,-73.958722,40.809914,1
54992514,12:00.0,15,2012-11-27 13:12:00 UTC,-73.97868,40.759882,-73.9735,40.755872,1
10462950,50:11.0,15,2014-05-24 12:50:11 UTC,-73.99478,40.755518,-73.989826,40.723244,2
4731765,22:03.0,11.7,2012-04-12 01:22:03 UTC,-73.982895,40.76418,-73.91354,40.756172,1
51787493,03:10.0,9.3,2009-09-16 19:03:10 UTC,-73.978757,40.763161,-73.953969,40.787549,1
23804459,06:00.0,52,2013-04-17 16:06:00 UTC,-74.01723,40.706972,-73.7763,40.645537,1
9041116,42:00.0,12,2013-02-08 07:42:00 UTC,-73.9503,40.775597,-73.97039,40.78996,6
33012740,50:37.0,10.1,2011-12-27 19:50:37 UTC,-73.984386,40.759693,-74.003795,40.73694,1
9865718,37:00.0,12.5,2012-04-17 07:37:00 UTC,-73.995822,40.695282,-74.013972,40.714197,4
37337358,33:08.0,10.5,2014-03-22 02:33:08 UTC,-73.980702,40.733753,-73.957288,40.772563,1
43278341,18:00.0,10,2014-01-28 21:18:00 UTC,-73.980057,40.78395,-73.95514,40.77298,6
43734923,59:00.0,3.7,2010-04-28 15:59:00 UTC,-73.958438,40.772595,-73.954005,40.77966,1
47330292,24:43.0,23.55,2009-03-23 20:24:43 UTC,-73.862665,40.768856,-73.923639,40.825051,2
11561832,09:21.0,12.1,2012-07-05 21:09:21 UTC,-74.01669,40.706167,-73.986562,40.71955,1
39169007,16:53.0,6.9,2009-10-10 17:16:53 UTC,-73.996375,40.734442,-73.995035,40.749855,1
24088482,25:59.0,13.5,2014-07-02 14:25:59 UTC,-73.957415,40.765717,-73.987842,40.76148,1
17674331,22:00.0,8,2013-11-10 01:22:00 UTC,-73.988315,40.723437,-73.979777,40.743392,1
33257857,43:00.0,7.5,2013-08-15 13:43:00 UTC,-73.97206,40.76,-73.977205,40.76133,1
46280336,57:55.0,13.7,2010-05-30 19:57:55 UTC,-73.952794,40.775964,-74.000527,40.729994,1
20724422,27:57.0,4.9,2012-02-17 05:27:57 UTC,-73.972059,40.786555,-73.982132,40.769681,1
29060059,32:55.0,9.7,2011-04-25 20:32:55 UTC,-73.999066,40.754829,-73.963498,40.772018,1
53345549,31:00.0,5.4,2009-02-14 20:31:00 UTC,-73.993446,40.727232,-73.992899,40.733728,3
42058318,47:45.0,8.9,2010-07-20 21:47:45 UTC,-73.972368,40.756991,-74.007323,40.742594,1
11299423,39:17.0,24,2015-02-27 14:39:17 UTC,-73.9852066,40.76898956,-74.01100922,40.70222855,1
35236469,41:19.0,8.5,2010-10-12 18:41:19 UTC,-73.980139,40.759443,-73.956345,40.784547,1
35835686,27:00.0,7.3,2010-01-26 19:27:00 UTC,-73.972193,40.757433,-73.986742,40.738502,5
29401225,07:00.0,6.1,2010-03-30 11:07:00 UTC,-73.977823,40.76325,-73.962847,40.758395,3
47961896,50:02.0,5.3,2010-01-03 04:50:02 UTC,-73.98234,40.67859,-73.995954,40.662587,2
7215617,06:00.0,9.5,2014-06-19 15:06:00 UTC,-73.986233,40.767382,-73.978723,40.785245,6
32255918,48:00.0,5.3,2009-07-16 10:48:00 UTC,-73.974363,40.754252,-73.985972,40.74122,5
15523878,36:00.0,23,2014-12-22 22:36:00 UTC,-73.96906,40.75804,-73.94473,40.700452,1
19009465,13:38.0,12.9,2010-07-30 23:13:38 UTC,-73.971859,40.758091,-73.928172,40.761382,1
7132477,45:00.0,22.5,2012-11-29 14:45:00 UTC,-73.952417,40.768648,-74.006683,40.722893,1
29993237,04:56.0,6.1,2010-07-04 17:04:56 UTC,-73.972001,40.782124,-73.949746,40.773536,1
41542513,25:54.0,31.04,2015-06-08 04:25:54 UTC,-73.96739197,40.79283142,-73.87281036,40.77432251,1
51067910,55:00.0,6.5,2010-08-31 17:55:00 UTC,-73.980427,40.761767,-73.98285,40.770435,1
1010161,09:46.0,16.5,2009-11-11 13:09:46 UTC,-73.954754,40.766128,-73.999497,40.726158,1
28810263,06:16.0,10,2014-01-09 21:06:16 UTC,-73.963824,40.792956,-73.959965,40.770801,1
9745129,11:52.0,7.3,2010-04-12 20:11:52 UTC,-73.97763,40.786938,-73.950859,40.776045,1
34367849,00:00.0,11.5,2014-09-07 09:00:00 UTC,-73.965003,40.791822,-73.980732,40.753742,1
30303574,16:13.0,6.1,2009-09-20 02:16:13 UTC,-74.004876,40.741625,-74.002608,40.749799,2
39791036,13:38.0,4.5,2012-07-10 22:13:38 UTC,-73.983408,40.77129,-73.988634,40.776572,1
8082965,09:00.0,6,2012-10-18 16:09:00 UTC,-73.993295,40.742217,-73.990807,40.734667,1
11789948,06:02.0,4.9,2010-12-17 17:06:02 UTC,-73.994482,40.745905,-74.001809,40.74425,1
39395895,07:48.0,6.5,2009-05-15 00:07:48 UTC,-73.970998,40.755321,-73.983661,40.765523,1
8318775,55:17.0,5.7,2009-04-18 02:55:17 UTC,-74.001162,40.73176,-73.987016,40.729568,1
1901042,29:00.0,12,2013-10-03 08:29:00 UTC,-73.98301,40.73494,-73.960105,40.762087,1
42175235,51:30.0,19.5,2015-04-12 17:51:30 UTC,-74.01587677,40.70495987,-73.99373627,40.75180435,1
5928913,38:00.0,4.9,2011-03-04 19:38:00 UTC,-73.997288,40.762348,-74.004705,40.747923,1
43094032,12:22.0,9.5,2015-01-09 19:12:22 UTC,-74.00483704,40.75213623,-73.99291992,40.73406601,1
27079021,16:00.0,31.5,2014-10-23 21:16:00 UTC,-73.96693,40.772675,-73.967747,40.711003,4
39914064,24:54.0,9.7,2012-03-03 21:24:54 UTC,-73.980471,40.749222,-74.008557,40.734027,1
11091420,12:00.0,8.5,2012-11-07 06:12:00 UTC,-73.987805,40.732475,-73.968312,40.757852,1
53031587,08:00.0,57.33,2014-05-17 14:08:00 UTC,-73.973902,40.755075,-73.787443,40.64612,1
22631019,12:00.0,16.1,2010-06-21 19:12:00 UTC,-73.97036,40.755663,-74.012455,40.708142,5
22744046,06:14.0,9,2014-09-19 11:06:14 UTC,-73.996823,40.725518,-73.985638,40.74395,1
48008727,33:00.0,10,2012-10-07 02:33:00 UTC,-74.002902,40.725025,-73.97925,40.744162,3
34680160,30:37.0,36,2013-07-12 16:30:37 UTC,-73.986407,40.758791,-73.943247,40.768887,1
18325525,30:11.0,9,2014-10-18 20:30:11 UTC,-73.991339,40.73001,-73.983079,40.750503,3
37187489,13:39.0,20.9,2010-07-01 09:13:39 UTC,-74.007569,40.740903,-73.957885,40.719788,2
9096426,12:17.0,14.1,2011-03-20 08:12:17 UTC,-73.945747,40.766244,-73.945747,40.766244,1
31983519,43:52.0,7,2012-11-20 06:43:52 UTC,-73.993607,40.736019,-73.980891,40.73627,1
46596977,10:33.0,5.7,2010-04-15 16:10:33 UTC,-73.978766,40.751053,-73.966397,40.762034,1
41199302,23:39.0,3.3,2010-02-02 09:23:39 UTC,-73.965176,40.766561,-73.969721,40.764947,1
10616336,20:00.0,12.1,2010-01-19 01:20:00 UTC,-74.00479,40.740658,-73.98664,40.70231,1
49506202,33:00.0,5,2014-07-20 18:33:00 UTC,-74.008982,40.713672,-74.004715,40.722867,6
53206758,25:15.0,6.9,2011-12-30 19:25:15 UTC,-74.00216,40.730561,-73.984753,40.724502,1
5667064,07:49.0,52,2013-04-18 13:07:49 UTC,-73.776785,40.64536,-73.970704,40.760074,2
50735662,28:49.0,17.3,2010-04-23 11:28:49 UTC,-73.982643,40.739263,-73.996481,40.767862,1
3450289,23:22.0,4.9,2009-07-09 00:23:22 UTC,-73.981256,40.767341,-73.971281,40.759024,1
22644402,28:06.0,35.5,2013-06-19 20:28:06 UTC,-73.78854,40.64136,-73.907081,40.726617,1
15607259,32:22.0,6,2015-05-16 09:32:22 UTC,-73.99010468,40.75632858,-73.97918701,40.75084305,1
48403615,34:53.0,6.1,2011-06-14 23:34:53 UTC,-73.9955,40.7276,-74.013,40.7107,1
18949038,13:54.0,17.7,2012-01-07 23:13:54 UTC,-73.981506,40.760515,-73.982088,40.757591,1
2702922,31:00.0,9,2014-11-21 18:31:00 UTC,-73.96663,40.78908,-73.96,40.77278,1
13082822,55:00.0,29.1,2009-10-19 16:55:00 UTC,-73.975092,40.765877,-73.873227,40.774432,1
16627324,26:24.0,7.3,2009-07-12 00:26:24 UTC,-73.993263,40.724333,-74.000795,40.730688,3
8596869,16:00.0,4.5,2013-05-23 22:16:00 UTC,-74.00998,40.720895,-74.004137,40.721917,5
11259473,09:00.0,8.5,2009-04-21 23:09:00 UTC,-73.985192,40.732075,-74.010217,40.719722,1
33147952,40:22.0,10.5,2010-05-03 15:40:22 UTC,-73.959078,40.783253,-73.986274,40.777991,3
1223812,04:00.0,4.5,2011-07-09 14:04:00 UTC,-73.979145,40.744422,-73.984802,40.748592,1
31550941,44:41.0,11.3,2012-06-20 09:44:41 UTC,-73.995295,40.734099,-74.010172,40.708488,1
14931552,14:32.0,15.3,2010-07-24 08:14:32 UTC,-73.955148,40.768898,-73.998384,40.729238,1
44856390,05:00.0,5.9,2009-03-10 16:05:00 UTC,-73.952146,40.769524,-73.943774,40.776658,2
24007799,01:00.0,11.3,2009-06-14 01:01:00 UTC,-74.005167,40.75123,-73.978183,40.72527,1
52717703,44:50.0,15.5,2015-03-27 14:44:50 UTC,-74.00673676,40.73067093,-73.97753906,40.76353073,1
7675562,00:07.0,7,2014-06-13 19:00:07 UTC,-73.992275,40.759125,-73.979788,40.765132,2
44789435,48:00.0,5.7,2012-03-18 16:48:00 UTC,-73.962105,40.776237,-73.978595,40.777187,3
23308813,06:55.0,10.9,2010-11-04 16:06:55 UTC,-73.990384,40.75132,-73.992725,40.721434,2
37279671,51:09.0,7,2014-10-24 08:51:09 UTC,-73.977648,40.764358,-73.969726,40.752971,1
39793241,05:57.0,5.7,2011-08-20 17:05:57 UTC,-73.9681,40.7622,-73.9823,40.7683,2
46900085,36:15.0,9.7,2012-08-25 19:36:15 UTC,-73.988972,40.777095,-74.005585,40.740948,4
43466522,28:55.0,15.3,2012-05-29 20:28:55 UTC,-73.991093,40.72796,-73.97701,40.788135,1
47704645,51:00.0,4.5,2010-04-30 17:51:00 UTC,-73.951512,40.770092,-73.957118,40.775927,1
6870692,00:09.0,16.9,2011-08-16 18:00:09 UTC,-73.963115,40.769203,-73.999576,40.73872,1
37772457,49:44.0,8.1,2010-05-12 16:49:44 UTC,-73.967273,40.766262,-73.951555,40.77372,2
47750492,39:00.0,3.7,2012-07-18 11:39:00 UTC,0,0,0,0,1
1660633,28:00.0,7.3,2011-04-30 14:28:00 UTC,-73.982182,40.76834,-73.96375,40.757758,1
45107772,48:00.0,6.5,2011-03-15 14:48:00 UTC,-73.972555,40.757775,-73.97966,40.749117,1
43171895,44:40.0,6.9,2011-06-15 08:44:40 UTC,-73.980376,40.764196,-73.984831,40.748472,1
5509586,47:00.0,15.3,2009-01-19 23:47:00 UTC,-74.011698,40.703177,-73.961207,40.762507,1
42250481,46:03.0,20,2013-09-23 20:46:03 UTC,-73.978221,40.750057,-73.973972,40.687296,1
30891156,26:15.0,8.3,2009-03-19 17:26:15 UTC,-73.994992,40.731684,-73.976123,40.748454,1
45996621,57:31.0,49.79,2012-04-18 17:57:31 UTC,-73.795833,40.644725,-73.997852,40.723035,1
45324451,19:14.0,7,2014-02-27 08:19:14 UTC,-73.990041,40.734472,-73.991062,40.742244,1
5654310,30:25.0,12.5,2014-04-18 19:30:25 UTC,-73.995358,40.749446,-73.985273,40.778633,1
44541808,53:01.0,7.3,2012-08-22 23:53:01 UTC,-73.948585,40.782527,-73.97317,40.795428,1
28274342,39:00.0,6.9,2012-01-22 15:39:00 UTC,-73.998962,40.744512,-73.994705,40.727827,6
25997698,46:31.0,8,2015-04-06 23:46:31 UTC,-73.98400116,40.73797226,-73.98838043,40.72276688,1
51852063,47:46.0,19,2015-01-27 19:47:46 UTC,-73.99893188,40.71908569,-73.92502594,40.70443344,1
14644282,08:21.0,15.5,2012-09-10 20:08:21 UTC,-73.947063,40.778516,-73.986983,40.729484,1
41825856,48:00.0,6.5,2014-10-04 01:48:00 UTC,-73.995507,40.764867,-73.985292,40.760172,2
28236184,56:00.0,10,2013-04-02 00:56:00 UTC,-73.952292,40.734527,-73.921248,40.75483,1
15508934,52:42.0,5.3,2010-06-26 08:52:42 UTC,-73.96412,40.75645,-73.975815,40.752342,1
9669092,50:01.0,13.5,2013-12-04 13:50:01 UTC,-73.98117,40.744545,-73.958834,40.768151,1
23961107,52:00.0,18,2013-11-24 12:52:00 UTC,0,0,0,0,5
22697705,54:00.0,8.9,2011-07-22 11:54:00 UTC,-73.993332,40.736098,-73.995687,40.749292,1
28572903,37:46.0,10.1,2011-08-08 11:37:46 UTC,-73.983413,40.76273,-74.008104,40.739837,2
16442800,07:00.0,11.3,2010-08-26 22:07:00 UTC,-73.975108,40.78267,-74.000808,40.739023,1
48045106,26:22.0,6,2015-05-05 16:26:22 UTC,-73.98986816,40.72949219,-73.98760986,40.71990967,1
4595623,15:42.0,17.5,2013-08-14 05:15:42 UTC,-73.968903,40.798303,-73.904935,40.815467,1
55018083,22:00.0,5.3,2009-04-17 18:22:00 UTC,-73.944898,40.77508,-73.950393,40.783438,4
28488342,56:00.0,11.7,2010-04-27 20:56:00 UTC,-73.965753,40.765507,-74.003643,40.745805,5
14319324,10:00.0,5,2013-09-19 23:10:00 UTC,-73.956075,40.771697,-73.947545,40.77924,1
30411166,15:57.0,23.3,2011-10-11 23:15:57 UTC,-73.982755,40.761184,-73.962424,40.685785,2
37165357,18:00.0,14.9,2012-02-23 08:18:00 UTC,-73.966872,40.804097,-73.954733,40.7663,1
45211753,19:00.0,8.5,2009-09-26 15:19:00 UTC,-73.990072,40.756805,-73.983718,40.7803,1
30624056,38:00.0,8,2013-03-25 12:38:00 UTC,-73.968353,40.761892,-73.978555,40.744997,1
504882,12:00.0,3.5,2012-12-07 23:12:00 UTC,-73.974292,40.742587,-73.972455,40.743332,2
16258754,40:32.0,4.5,2010-03-08 00:40:32 UTC,-73.990695,40.751298,-74.004548,40.75209,1
7527015,26:07.0,4.1,2012-04-04 16:26:07 UTC,-73.966563,40.767611,-73.993554,40.728035,1
17910227,37:00.0,7,2013-12-29 00:37:00 UTC,-74.008045,40.707697,-73.994957,40.719772,1
47418903,22:00.0,18.5,2011-02-19 02:22:00 UTC,-73.990638,40.723503,-73.944023,40.79796,1
11988336,21:43.0,12.1,2009-09-18 01:21:43 UTC,-73.977226,40.743027,-73.922629,40.742599,1
38000293,38:58.0,5.5,2013-10-26 19:38:58 UTC,-74.003464,40.726822,-73.993947,40.741101,1
19363575,39:00.0,6.1,2011-02-11 16:39:00 UTC,-73.98798,40.759903,-73.978963,40.747223,1
43105698,13:00.0,16.1,2010-02-23 21:13:00 UTC,-74.000258,40.730498,-73.979433,40.67441,5
32696579,42:49.0,4.9,2009-06-24 21:42:49 UTC,-73.995823,40.72444,-73.990707,40.717319,2
30408554,42:34.0,38.5,2009-04-20 16:42:34 UTC,-73.874602,40.774159,-73.977087,40.64203,3
40493207,15:42.0,12.5,2013-04-07 18:15:42 UTC,-73.949419,40.78126,-73.965433,40.759439,1
18803283,26:00.0,6.1,2009-03-02 13:26:00 UTC,-73.968592,40.762848,-73.952895,40.773445,1
1010680,11:00.0,5.7,2011-07-15 18:11:00 UTC,-73.968312,40.765612,-73.95515,40.779312,5
9047859,46:00.0,11,2012-10-04 19:46:00 UTC,-73.966438,40.804097,-73.982178,40.777503,1
1146497,57:08.0,5.3,2011-04-03 14:57:08 UTC,-73.971018,40.755592,-73.976366,40.763499,1
31360456,01:29.0,12.5,2013-07-29 13:01:29 UTC,-73.964961,40.759924,-73.993781,40.735866,1
41435613,36:53.0,19.7,2011-10-20 08:36:53 UTC,-74.009,40.7068,-73.9904,40.756,2
23999025,14:13.0,8.5,2010-06-19 13:14:13 UTC,-73.990179,40.756575,-73.976839,40.785168,1
48910998,02:00.0,6,2012-10-30 17:02:00 UTC,-73.959142,40.763412,-73.95403,40.778958,1
21838315,24:25.0,15,2013-04-14 06:24:25 UTC,-74.000937,40.676431,-74.000324,40.727305,1
13868737,07:00.0,4.1,2010-11-03 20:07:00 UTC,-73.983475,40.734395,-73.991138,40.724018,1
16418157,03:22.0,5.5,2012-12-28 19:03:22 UTC,-73.9559,40.778922,-73.950988,40.770814,1
23336886,36:04.0,17.3,2011-04-30 16:36:04 UTC,-74.014017,40.704683,-73.991925,40.77054,1
47106257,22:00.0,8,2014-05-05 19:22:00 UTC,-73.99049,40.74033,-74.00156,40.72617,5
21421166,06:34.0,2.5,2015-01-03 22:06:34 UTC,-73.95590973,40.77588272,-73.95590973,40.77588272,1
35631362,02:00.0,10,2014-06-19 22:02:00 UTC,-73.981628,40.755472,-73.963082,40.77487,1
3023022,06:00.0,6.1,2011-05-17 22:06:00 UTC,-73.982702,40.731055,-73.966983,40.752342,1
48245537,26:34.0,11,2013-08-03 23:26:34 UTC,-73.992235,40.759197,-74.005617,40.72608,3
3706254,23:52.0,14,2014-05-10 21:23:52 UTC,-73.946189,40.777475,-73.959216,40.811067,3
52735013,46:00.0,22.5,2011-01-15 00:46:00 UTC,-73.972988,40.752778,-73.847652,40.72521,1
8695453,02:00.0,5.5,2013-05-04 12:02:00 UTC,-73.95522,40.782877,-73.96302,40.775312,1
34686483,21:00.0,9.5,2013-08-07 20:21:00 UTC,-73.966117,40.773877,-73.990765,40.7497,1
8340440,42:57.0,12.1,2012-03-31 18:42:57 UTC,-74.001932,40.724568,-73.99058,40.761813,2
43742583,25:00.0,5.3,2012-01-26 14:25:00 UTC,-73.978937,40.736242,-73.979202,40.724195,1
40283269,28:00.0,14.5,2011-09-04 22:28:00 UTC,-73.986347,40.761743,-73.951957,40.809235,5
36916558,10:46.0,6.1,2011-07-09 22:10:46 UTC,-73.974666,40.761458,-73.987503,40.744336,2
17828813,44:03.0,4.5,2011-04-07 03:44:03 UTC,-73.988595,40.71997,-73.992473,40.711881,1
14372479,31:21.0,6.1,2011-04-18 18:31:21 UTC,-73.968483,40.762642,-73.955499,40.767605,1
50196615,17:17.0,11.5,2014-01-31 22:17:17 UTC,-73.992327,40.715135,-74.01264,40.701561,1
12426783,39:00.0,6.5,2009-06-13 17:39:00 UTC,-73.7128,40.653922,-73.699587,40.6613,3
27960399,42:09.0,7.7,2012-02-05 10:42:09 UTC,-73.992596,40.723784,-74.004564,40.741663,1
15302515,00:02.0,7,2015-04-11 22:00:02 UTC,-73.98471069,40.73966217,-73.98655701,40.7299614,1
19661325,55:00.0,6,2014-11-04 10:55:00 UTC,-73.9697,40.76296,-73.9789,40.7588,6
25507222,55:33.0,5.3,2009-05-25 20:55:33 UTC,-73.973003,40.751,-73.961065,40.769018,2
31342175,00:00.0,5.5,2013-09-04 09:00:00 UTC,-73.982837,40.775505,-73.98284,40.76899,6
33104285,06:00.0,6.5,2012-10-04 23:06:00 UTC,-73.99529,40.728595,-73.991022,40.736342,1
2384428,57:42.0,6.1,2009-12-23 21:57:42 UTC,-73.977038,40.776568,-73.976493,40.790775,1
18714741,34:00.0,22.5,2014-02-15 02:34:00 UTC,-73.979657,40.732875,-73.985217,40.666072,1
13812601,49:36.0,37.33,2014-07-10 16:49:36 UTC,-73.975587,40.749453,-73.872915,40.774574,1
20040138,11:01.0,11.7,2011-01-14 14:11:01 UTC,-73.975981,40.762135,-74.003559,40.748399,1
28766592,17:00.0,5,2014-02-24 08:17:00 UTC,-73.956283,40.781732,-73.951082,40.790912,5
39472971,51:00.0,11.3,2012-02-07 18:51:00 UTC,-73.994927,40.73994,-73.982425,40.777677,1
22745354,17:00.0,7.3,2010-05-01 19:17:00 UTC,-73.949079,40.788525,-73.975125,40.782602,1
53026426,48:24.0,21.5,2015-04-18 22:48:24 UTC,-73.99519348,40.68896103,-73.98587799,40.73830032,1
2500535,21:00.0,22,2014-07-26 10:21:00 UTC,-73.952647,40.768482,-73.946935,40.711315,5
16695266,14:01.0,8,2013-12-24 12:14:01 UTC,-73.967683,40.7929,-73.955319,40.779855,1
2171796,14:32.0,12,2013-01-24 20:14:32 UTC,-73.988409,40.75789,-73.958984,40.780997,1
5706714,25:25.0,8.1,2009-04-17 22:25:25 UTC,-73.982169,40.768765,-73.958122,40.778693,1
29358876,29:17.0,19.7,2011-06-29 22:29:17 UTC,-73.986347,40.76198,-73.920102,40.759445,1
6042832,09:56.0,8.1,2009-06-24 13:09:56 UTC,-73.975453,40.765155,-73.958044,40.773115,1
9092902,57:00.0,11.7,2010-08-25 09:57:00 UTC,0,0,0,0,1
8131519,07:51.0,8,2015-01-02 00:07:51 UTC,-73.91519928,40.76378632,-73.91989899,40.74313354,1
16135376,30:00.0,9,2013-03-30 21:30:00 UTC,-73.982585,40.760715,-73.983292,40.741605,5
43821700,10:00.0,8.9,2011-03-13 04:10:00 UTC,-73.987257,40.72914,-74.014727,40.718057,1
16045193,01:45.0,5.7,2010-04-29 13:01:45 UTC,-73.990794,40.745023,-73.97695,40.747578,1
43769020,02:42.0,32.5,2015-05-17 03:02:42 UTC,-73.98330688,40.76512527,-73.94821167,40.66461182,1
5702418,46:00.0,4.5,2014-08-11 16:46:00 UTC,-73.98323,40.74687,-73.97787,40.75301,1
37883317,46:00.0,13.7,2010-08-30 20:46:00 UTC,-73.87345,40.773888,-73.846965,40.779623,1
49029749,16:00.0,6.5,2009-02-07 05:16:00 UTC,-73.951773,40.777823,-73.975322,40.789798,5
49165902,08:00.0,5.3,2011-06-10 13:08:00 UTC,-73.98919,40.758123,-73.991703,40.770755,3
54484069,18:00.0,9.3,2009-03-16 19:18:00 UTC,-73.968042,40.792485,-73.940845,40.813973,1
49998991,28:00.0,3.3,2011-10-12 21:28:00 UTC,-73.955092,40.780527,-73.95819,40.77374,1
19700428,16:00.0,11.5,2013-06-07 00:16:00 UTC,-73.987672,40.749857,-73.951752,40.773587,5
23466829,41:00.0,7.7,2009-04-16 20:41:00 UTC,-73.9715,40.675902,-73.97843,40.694507,1
51465585,31:06.0,12.5,2015-01-30 16:31:06 UTC,-73.97084808,40.76756287,-73.9909668,40.75061035,2
26916392,48:17.0,14.9,2009-11-26 16:48:17 UTC,-73.984579,40.72182,-74.017879,40.709362,2
37598865,21:14.0,5.3,2009-06-01 22:21:14 UTC,-73.987724,40.759723,-73.994864,40.745254,1
17974664,44:00.0,5.3,2012-01-03 14:44:00 UTC,-73.981112,40.733403,-73.985757,40.74174,3
50460450,49:00.0,20,2013-07-19 07:49:00 UTC,-73.985265,40.76815,-73.942722,40.84098,1
15597169,50:00.0,23.5,2014-03-06 10:50:00 UTC,-73.977388,40.766097,-73.951928,40.710942,1
39504888,38:50.0,7,2013-01-23 09:38:50 UTC,-73.992353,40.749507,-73.985068,40.741798,1
48366494,46:00.0,5.7,2012-08-22 10:46:00 UTC,-73.966717,40.764165,-73.9675,40.752712,1
8723355,59:31.0,8.5,2014-08-01 21:59:31 UTC,-73.98404,40.729469,-74.000466,40.730025,1
40803191,39:29.0,5.7,2009-03-06 12:39:29 UTC,-73.969277,40.760767,-73.970216,40.765243,1
38216615,04:00.0,6.1,2010-02-14 01:04:00 UTC,-73.972318,40.741847,-73.9877,40.749252,1
53002421,38:03.0,7.5,2015-05-24 06:38:03 UTC,-73.97562408,40.75166321,-73.99260712,40.73039627,1
23559866,48:57.0,4.9,2012-08-27 14:48:57 UTC,-73.969043,40.761306,-73.973864,40.751114,3
37129247,04:00.0,12.5,2013-12-14 14:04:00 UTC,-74.009713,40.70979,-73.990042,40.73364,1
2729483,31:00.0,4.1,2009-03-16 08:31:00 UTC,-73.984927,40.760548,-73.995343,40.75852,5
51295854,47:52.0,46,2010-10-13 21:47:52 UTC,-74.038116,40.713008,-74.038116,40.713008,1
45562690,36:00.0,9.7,2011-10-05 00:36:00 UTC,-74.006043,40.740022,-73.975495,40.756038,2
38271005,47:55.0,11.5,2015-03-10 15:47:55 UTC,-74.00534821,40.74052048,-73.99565125,40.75940704,1
14793256,04:00.0,7,2012-12-15 19:04:00 UTC,-73.99156,40.749967,-73.998357,40.735322,1
29381778,10:40.0,8.5,2011-06-18 17:10:40 UTC,-73.952951,40.772478,-73.982952,40.780196,1
43679204,26:10.0,6.1,2009-07-15 19:26:10 UTC,-73.98657,40.761464,-73.97189,40.781693,1
42524923,14:30.0,8.5,2012-10-24 17:14:30 UTC,-73.982058,40.76809,-73.99128,40.750292,1
16764944,18:52.0,12,2013-08-10 18:18:52 UTC,-73.998346,40.750612,-74.013904,40.71479,1
45471045,57:00.0,6.5,2010-11-11 23:57:00 UTC,-74.00067,40.737208,-74.008057,40.711873,5
35803456,53:04.0,2.9,2009-12-16 15:53:04 UTC,-73.980536,40.756831,-73.977916,40.756021,2
46328484,30:56.0,5,2013-02-24 15:30:56 UTC,-73.982894,40.745034,-73.975482,40.755348,1
